entry_time,entry_index,entry_price,prob,p_tp,p_liq,exit_time,exit_index,exit_price,pnl,win
2025-04-09T15:52:00,353767,1492.2,0.75195694,1534.2393436363636,1471.709380909091,2025-04-09T17:21:00,353856,1534.2393436363636,15.0,1
2025-04-09T15:53:00,353768,1490.38,0.753208,1532.3680692727273,1469.9143728181818,2025-04-09T17:21:00,353856,1532.3680692727273,15.0,1
2025-04-09T15:54:00,353769,1489.51,0.7391486,1531.473559,1469.0563195,2025-04-09T17:21:00,353856,1531.473559,15.0,1
2025-04-09T15:55:00,353770,1487.54,0.74372625,1529.4480587272726,1467.1133711818181,2025-04-09T17:20:00,353855,1529.4480587272726,15.0,1
2025-04-09T15:56:00,353771,1484.71,0.71624774,1526.5383299090909,1464.3222322272727,2025-04-09T17:20:00,353855,1526.5383299090909,15.0,1
2025-04-09T15:57:00,353772,1482.71,0.69712013,1524.4819844545455,1462.3496958636365,2025-04-09T17:20:00,353855,1524.4819844545455,15.0,1
2025-04-09T15:58:00,353773,1481.74,0.6944423,1523.484656909091,1461.3930157272728,2025-04-09T17:20:00,353855,1523.484656909091,15.0,1
2025-04-09T15:59:00,353774,1484.8,0.68651694,1526.6308654545453,1464.4109963636363,2025-04-09T17:20:00,353855,1526.6308654545453,15.0,1
2025-04-09T16:02:00,353777,1487.0,0.7471162,1528.8928454545455,1466.5807863636364,2025-04-09T17:20:00,353855,1528.8928454545455,15.0,1
2025-04-09T16:03:00,353778,1486.18,0.78022027,1528.049743818182,1465.7720464545455,2025-04-09T17:20:00,353855,1528.049743818182,15.0,1
2025-04-09T16:05:00,353780,1488.1,0.74427557,1530.0238354545454,1467.6656813636362,2025-04-09T17:21:00,353856,1530.0238354545454,15.0,1
2025-04-09T16:06:00,353781,1487.91,0.7355469,1529.8284826363638,1467.478290409091,2025-04-09T17:20:00,353855,1529.8284826363638,15.0,1
2025-04-09T16:07:00,353782,1491.0,0.7364801,1533.0055363636363,1470.525859090909,2025-04-09T17:21:00,353856,1533.0055363636363,15.0,1
2025-04-09T16:08:00,353783,1491.67,0.7501888,1533.694412090909,1471.1866587727272,2025-04-09T17:21:00,353856,1533.694412090909,15.0,1
2025-04-09T16:09:00,353784,1490.71,0.8094288,1532.7073662727273,1470.2398413181818,2025-04-09T17:21:00,353856,1532.7073662727273,15.0,1
2025-04-09T16:10:00,353785,1491.51,0.7383909,1533.5299044545454,1471.0288558636364,2025-04-09T17:21:00,353856,1533.5299044545454,15.0,1
2025-04-09T16:11:00,353786,1493.32,0.7219126,1535.390897090909,1472.8140012727272,2025-04-09T17:21:00,353856,1535.390897090909,15.0,1
2025-04-09T16:12:00,353787,1492.14,0.6983974,1534.1776532727274,1471.650204818182,2025-04-09T17:21:00,353856,1534.1776532727274,15.0,1
2025-04-09T16:13:00,353788,1494.31,0.68882585,1536.408788090909,1473.7904067727272,2025-04-09T17:21:00,353856,1536.408788090909,15.0,1
2025-04-09T16:14:00,353789,1492.53,0.7096619,1534.5786406363636,1472.0348494090908,2025-04-09T17:21:00,353856,1534.5786406363636,15.0,1
2025-04-09T16:15:00,353790,1494.48,0.68535495,1536.5835774545455,1473.9580723636363,2025-04-09T17:21:00,353856,1536.5835774545455,15.0,1
2025-04-09T16:23:00,353798,1493.95,0.6897895,1536.038645909091,1473.4353502272727,2025-04-09T17:21:00,353856,1536.038645909091,15.0,1
2025-04-09T16:24:00,353799,1492.0,0.69260097,1534.033709090909,1471.5121272727272,2025-04-09T17:21:00,353856,1534.033709090909,15.0,1
2025-04-09T16:28:00,353803,1489.46,0.785398,1531.4221503636363,1469.007006090909,2025-04-09T17:21:00,353856,1531.4221503636363,15.0,1
2025-04-09T16:29:00,353804,1489.89,0.7321441,1531.8642646363637,1469.431101409091,2025-04-09T17:21:00,353856,1531.8642646363637,15.0,1
2025-04-09T16:30:00,353805,1489.79,0.7761667,1531.7614473636363,1469.332474590909,2025-04-09T17:21:00,353856,1531.7614473636363,15.0,1
2025-04-09T16:31:00,353806,1491.53,0.70055676,1533.550467909091,1471.0485812272727,2025-04-09T17:21:00,353856,1533.550467909091,15.0,1
2025-04-09T16:33:00,353808,1503.7,0.75196594,1546.06333,1483.051465,2025-04-09T17:23:00,353858,1546.06333,15.0,1
2025-04-09T16:37:00,353812,1500.27,0.71165144,1542.5366975454544,1479.6685651363637,2025-04-09T17:23:00,353858,1542.5366975454544,15.0,1
2025-04-09T16:38:00,353813,1499.4,0.7270388,1541.6421872727274,1478.8105118181818,2025-04-09T17:23:00,353858,1541.6421872727274,15.0,1
2025-04-09T16:41:00,353816,1499.76,0.6844657,1542.0123294545454,1479.1655683636363,2025-04-09T17:23:00,353858,1542.0123294545454,15.0,1
2025-04-09T16:42:00,353817,1499.05,0.6891794,1541.2823268181817,1478.4653179545453,2025-04-09T17:23:00,353858,1541.2823268181817,15.0,1
2025-04-09T16:45:00,353820,1493.84,0.7228901,1535.9255469090908,1473.3268607272726,2025-04-09T17:21:00,353856,1535.9255469090908,15.0,1
2025-04-09T16:46:00,353821,1497.21,0.77906376,1539.3904890000001,1476.6505845000002,2025-04-09T17:21:00,353856,1539.3904890000001,15.0,1
2025-04-09T16:47:00,353822,1497.66,0.77932304,1539.8531667272728,1477.0944051818183,2025-04-09T17:21:00,353856,1539.8531667272728,15.0,1
2025-04-09T16:48:00,353823,1500.01,0.77006453,1542.2693726363636,1479.412135409091,2025-04-09T17:23:00,353858,1542.2693726363636,15.0,1
2025-04-09T16:49:00,353824,1499.49,0.7525436,1541.7347228181818,1478.8992759545454,2025-04-09T17:23:00,353858,1541.7347228181818,15.0,1
2025-04-09T16:50:00,353825,1501.74,0.74361616,1544.0481114545455,1481.1183793636364,2025-04-09T17:23:00,353858,1544.0481114545455,15.0,1
2025-04-09T16:51:00,353826,1499.84,0.7402343,1542.0945832727273,1479.2444698181816,2025-04-09T17:23:00,353858,1542.0945832727273,15.0,1
2025-04-09T16:52:00,353827,1496.18,0.725595,1538.3314710909092,1475.6347282727274,2025-04-09T17:21:00,353856,1538.3314710909092,15.0,1
2025-04-09T16:53:00,353828,1497.14,0.7275024,1539.318516909091,1476.581545727273,2025-04-09T17:21:00,353856,1539.318516909091,15.0,1
2025-04-09T16:54:00,353829,1499.28,0.76805174,1541.5188065454545,1478.6921596363636,2025-04-09T17:23:00,353858,1541.5188065454545,15.0,1
2025-04-09T16:55:00,353830,1500.48,0.7626426,1542.7526138181818,1479.8756814545454,2025-04-09T17:23:00,353858,1542.7526138181818,15.0,1
2025-04-09T16:56:00,353831,1504.5,0.6903536,1546.885868181818,1483.8404795454546,2025-04-09T17:18:00,353853,1483.8404795454546,-10.0,0
2025-04-09T16:59:00,353834,1502.0,0.7463306,1544.3154363636363,1481.3748090909091,2025-04-09T17:23:00,353858,1544.3154363636363,15.0,1
2025-04-09T17:10:00,353845,1498.49,0.68769497,1540.706550090909,1477.9130077727273,2025-04-09T17:23:00,353858,1540.706550090909,15.0,1
2025-04-09T17:12:00,353847,1503.68,0.7333031,1546.0427665454547,1483.0317396363637,2025-04-09T17:23:00,353858,1546.0427665454547,15.0,1
2025-04-09T17:13:00,353848,1503.66,0.6884317,1546.0222030909092,1483.0120142727274,2025-04-09T17:23:00,353858,1546.0222030909092,15.0,1
2025-04-09T17:14:00,353849,1504.64,0.7279868,1547.0298123636364,1483.9785570909091,2025-04-09T17:18:00,353853,1483.9785570909091,-10.0,0
2025-04-09T17:15:00,353850,1502.73,0.6879293,1545.0660024545455,1482.0947848636363,2025-04-09T17:23:00,353858,1545.0660024545455,15.0,1
2025-04-09T17:16:00,353851,1505.5,0.78130275,1547.914040909091,1484.8267477272727,2025-04-09T17:18:00,353853,1484.8267477272727,-10.0,0
2025-04-09T17:17:00,353852,1500.0,0.77674085,1542.259090909091,1479.4022727272727,2025-04-09T17:23:00,353858,1542.259090909091,15.0,1
2025-04-09T17:18:00,353853,1489.3,0.7815183,1531.2576427272727,1468.8492031818182,2025-04-09T17:21:00,353856,1531.2576427272727,15.0,1
2025-04-09T17:19:00,353854,1515.0,0.81424797,1557.681681818182,1494.1962954545454,2025-04-09T17:24:00,353859,1557.681681818182,15.0,1
2025-04-10T12:31:00,355006,1608.86,0.78497386,1654.185974,1586.767427,2025-04-10T12:50:00,355025,1586.767427,-10.0,0
2025-04-10T12:32:00,355007,1604.64,0.8250851,1649.847085090909,1582.6053752727273,2025-04-10T12:50:00,355025,1582.6053752727273,-10.0,0
2025-04-10T12:33:00,355008,1608.38,0.8306156,1653.6924510909091,1586.2940182727273,2025-04-10T12:50:00,355025,1586.2940182727273,-10.0,0
2025-04-10T12:34:00,355009,1602.88,0.89509183,1648.0375010909092,1580.8695432727275,2025-04-10T13:31:00,355066,1580.8695432727275,-10.0,0
2025-04-10T12:35:00,355010,1602.88,0.9078152,1648.0375010909092,1580.8695432727275,2025-04-10T13:31:00,355066,1580.8695432727275,-10.0,0
2025-04-10T13:35:00,355070,1571.82,0.7104582,1616.102456181818,1550.2360535454545,2025-04-10T15:08:00,355163,1550.2360535454545,-10.0,0
2025-04-10T13:36:00,355071,1578.0,0.69455594,1622.4565636363636,1556.331190909091,2025-04-10T14:11:00,355106,1556.331190909091,-10.0,0
2025-04-10T13:40:00,355075,1563.75,0.69391125,1607.8051022727273,1542.2768693181818,2025-04-10T15:15:00,355170,1542.2768693181818,-10.0,0
2025-04-10T15:15:00,355170,1536.56,0.7322614,1579.8490858181817,1515.4602374545454,2025-04-10T15:33:00,355188,1515.4602374545454,-10.0,0
2025-04-10T15:16:00,355171,1539.62,0.6912672,1582.9952943636363,1518.478218090909,2025-04-10T15:31:00,355186,1518.478218090909,-10.0,0
2025-04-10T17:59:00,355334,1510.73,0.7194371,1553.2913842727273,1489.9849303181818,2025-04-11T04:14:00,355949,1553.2913842727273,15.0,1
2025-04-10T18:34:00,355369,1515.33,0.712518,1558.0209788181817,1494.5217639545453,2025-04-11T06:13:00,356068,1558.0209788181817,15.0,1
2025-04-10T18:35:00,355370,1515.2,0.73578376,1557.8873163636365,1494.3935490909091,2025-04-11T06:13:00,356068,1557.8873163636365,15.0,1
2025-04-10T18:36:00,355371,1513.98,0.69128793,1556.6329456363637,1493.190301909091,2025-04-11T04:15:00,355950,1556.6329456363637,15.0,1
2025-04-10T19:12:00,355407,1517.08,0.7154758,1559.820281090909,1496.2477332727271,2025-04-11T06:13:00,356068,1559.820281090909,15.0,1
2025-04-10T19:14:00,355409,1516.52,0.6869915,1559.2445043636365,1495.6954230909091,2025-04-11T06:13:00,356068,1559.2445043636365,15.0,1
2025-04-10T19:15:00,355410,1515.78,0.70776594,1558.4836565454546,1494.9655846363637,2025-04-11T06:13:00,356068,1558.4836565454546,15.0,1
2025-04-10T19:18:00,355413,1516.99,0.69681776,1559.7277455454546,1496.1589691363636,2025-04-11T06:13:00,356068,1559.7277455454546,15.0,1
2025-04-10T19:19:00,355414,1518.96,0.6876443,1561.7532458181818,1498.1019174545454,2025-04-11T06:13:00,356068,1561.7532458181818,15.0,1
2025-04-10T19:20:00,355415,1519.49,0.70928943,1562.2981773636363,1498.624639590909,2025-04-11T08:05:00,356180,1562.2981773636363,15.0,1
2025-04-10T19:21:00,355416,1519.92,0.7100287,1562.7402916363637,1499.048734909091,2025-04-11T08:05:00,356180,1562.7402916363637,15.0,1
2025-04-10T19:22:00,355417,1518.29,0.76250625,1561.064370090909,1497.4411177727272,2025-04-11T06:13:00,356068,1561.064370090909,15.0,1
2025-04-10T19:23:00,355418,1516.75,0.7030624,1559.480984090909,1495.9222647727272,2025-04-11T06:13:00,356068,1559.480984090909,15.0,1
2025-04-10T19:24:00,355419,1515.13,0.6926982,1557.8153442727273,1494.3245103181819,2025-04-11T06:13:00,356068,1557.8153442727273,15.0,1
2025-04-10T19:25:00,355420,1516.78,0.74083436,1559.5118292727273,1495.9518528181818,2025-04-11T06:13:00,356068,1559.5118292727273,15.0,1
2025-04-10T19:26:00,355421,1518.17,0.73372394,1560.9409893636364,1497.322765590909,2025-04-11T06:13:00,356068,1560.9409893636364,15.0,1
2025-04-10T19:27:00,355422,1517.1,0.7598979,1559.8408445454545,1496.2674586363635,2025-04-11T06:13:00,356068,1559.8408445454545,15.0,1
2025-04-10T19:28:00,355423,1514.6,0.68700296,1557.2704127272727,1493.801788181818,2025-04-11T04:15:00,355950,1557.2704127272727,15.0,1
2025-04-10T19:29:00,355424,1511.44,0.7441852,1554.021386909091,1490.6851807272728,2025-04-11T04:15:00,355950,1554.021386909091,15.0,1
2025-04-10T19:30:00,355425,1513.52,0.7112239,1556.159986181818,1492.7366185454546,2025-04-11T04:15:00,355950,1556.159986181818,15.0,1
2025-04-10T19:31:00,355426,1515.46,0.730464,1558.1546412727273,1494.6499788181818,2025-04-11T06:13:00,356068,1558.1546412727273,15.0,1
2025-04-10T19:32:00,355427,1516.09,0.7104469,1558.802390090909,1495.271327772727,2025-04-11T06:13:00,356068,1558.802390090909,15.0,1
2025-04-10T19:34:00,355429,1516.58,0.6921476,1559.3061947272727,1495.754599181818,2025-04-11T06:13:00,356068,1559.3061947272727,15.0,1
2025-04-10T19:36:00,355431,1516.09,0.7134365,1558.802390090909,1495.271327772727,2025-04-11T06:13:00,356068,1558.802390090909,15.0,1
2025-04-10T19:39:00,355434,1516.06,0.6973011,1558.7715449090908,1495.2417397272727,2025-04-11T06:13:00,356068,1558.7715449090908,15.0,1
2025-04-10T19:43:00,355438,1511.47,0.69253844,1554.052232090909,1490.7147687727272,2025-04-11T04:15:00,355950,1554.052232090909,15.0,1
2025-04-10T19:50:00,355445,1518.99,0.7434755,1561.784091,1498.1315055,2025-04-11T06:13:00,356068,1561.784091,15.0,1
2025-04-10T19:51:00,355446,1520.79,0.7604934,1563.6348019090908,1499.9067882272727,2025-04-11T08:05:00,356180,1563.6348019090908,15.0,1
2025-04-10T19:52:00,355447,1521.98,0.7369563,1564.8583274545454,1501.0804473636363,2025-04-11T08:05:00,356180,1564.8583274545454,15.0,1
2025-04-10T19:53:00,355448,1523.25,0.691385,1566.1641068181818,1502.3330079545456,2025-04-11T08:05:00,356180,1566.1641068181818,15.0,1
2025-04-10T19:57:00,355452,1525.08,0.6891551,1568.0456629090909,1504.1378787272727,2025-04-11T00:56:00,355751,1504.1378787272727,-10.0,0
2025-04-10T19:58:00,355453,1523.49,0.70366806,1566.4108682727274,1502.569712318182,2025-04-11T08:05:00,356180,1566.4108682727274,15.0,1
2025-04-10T19:59:00,355454,1513.67,0.77253866,1556.3142120909092,1492.8845587727274,2025-04-11T04:15:00,355950,1556.3142120909092,15.0,1
2025-04-10T20:00:00,355455,1519.01,0.79549855,1561.8046544545455,1498.1512308636363,2025-04-11T06:13:00,356068,1561.8046544545455,15.0,1
2025-04-10T20:01:00,355456,1521.38,0.7103261,1564.2414238181818,1500.4886864545456,2025-04-11T08:05:00,356180,1564.2414238181818,15.0,1
2025-04-10T20:02:00,355457,1519.55,0.70102096,1562.3598677272728,1498.683815681818,2025-04-11T08:05:00,356180,1562.3598677272728,15.0,1
2025-04-10T20:03:00,355458,1519.45,0.7664317,1562.2570504545456,1498.5851888636364,2025-04-11T08:05:00,356180,1562.2570504545456,15.0,1
2025-04-10T20:04:00,355459,1518.81,0.76481235,1561.5990199090909,1497.9539772272726,2025-04-11T06:13:00,356068,1561.5990199090909,15.0,1
2025-04-10T20:05:00,355460,1519.19,0.75123507,1561.9897255454546,1498.3287591363637,2025-04-11T08:05:00,356180,1561.9897255454546,15.0,1
2025-04-10T20:06:00,355461,1519.32,0.7601885,1562.123388,1498.456974,2025-04-11T08:05:00,356180,1562.123388,15.0,1
2025-04-10T20:07:00,355462,1519.21,0.7612132,1562.010289,1498.3484845,2025-04-11T08:05:00,356180,1562.010289,15.0,1
2025-04-10T20:08:00,355463,1521.31,0.7789022,1564.1694517272726,1500.419647681818,2025-04-11T08:05:00,356180,1564.1694517272726,15.0,1
2025-04-10T20:09:00,355464,1522.46,0.7357981,1565.3518503636365,1501.5538560909092,2025-04-11T08:05:00,356180,1565.3518503636365,15.0,1
2025-04-10T20:10:00,355465,1522.05,0.7239005,1564.9302995454545,1501.1494861363635,2025-04-11T08:05:00,356180,1564.9302995454545,15.0,1
2025-04-10T20:11:00,355466,1522.08,0.6917185,1564.9611447272725,1501.1790741818181,2025-04-11T08:05:00,356180,1564.9611447272725,15.0,1
2025-04-10T20:13:00,355468,1520.31,0.7112929,1563.141279,1499.4333795,2025-04-11T08:05:00,356180,1563.141279,15.0,1
2025-04-10T21:35:00,355550,1525.3,0.6975212,1568.271860909091,1504.3548577272727,2025-04-11T00:56:00,355751,1504.3548577272727,-10.0,0
2025-04-10T21:39:00,355554,1525.8,0.77705294,1568.7859472727273,1504.8479918181818,2025-04-11T00:56:00,355751,1504.8479918181818,-10.0,0
2025-04-10T21:40:00,355555,1526.9,0.72485936,1569.9169372727274,1505.932886818182,2025-04-11T00:56:00,355751,1505.932886818182,-10.0,0
2025-04-10T21:41:00,355556,1524.66,0.72337,1567.6138303636365,1503.7236460909091,2025-04-11T00:59:00,355754,1503.7236460909091,-10.0,0
2025-04-10T21:42:00,355557,1525.98,0.69665325,1568.9710183636364,1505.0255200909091,2025-04-11T00:56:00,355751,1505.0255200909091,-10.0,0
2025-04-11T04:45:00,355980,1546.88,0.6859346,1590.4598283636365,1525.6385250909093,2025-04-11T17:39:00,356754,1590.4598283636365,15.0,1
2025-04-11T04:49:00,355984,1546.1,0.7003975,1589.6578536363636,1524.8692359090908,2025-04-11T17:39:00,356754,1589.6578536363636,15.0,1
2025-04-11T08:10:00,356185,1561.94,0.70664865,1605.9441096363637,1540.491723909091,2025-04-11T14:28:00,356563,1540.491723909091,-10.0,0
2025-04-11T08:11:00,356186,1557.53,0.7159994,1601.409867909091,1536.1422812272726,2025-04-12T08:11:00,357626,1601.409867909091,15.0,1
2025-04-11T10:33:00,356328,1577.4,0.8036473,1621.83966,1555.73943,2025-04-11T11:55:00,356410,1555.73943,-10.0,0
2025-04-11T10:34:00,356329,1576.82,0.692239,1621.2433198181818,1555.1673944545455,2025-04-11T11:55:00,356410,1555.1673944545455,-10.0,0
2025-04-11T10:57:00,356352,1566.44,0.69031054,1610.5708869090909,1544.9299307272727,2025-04-11T14:27:00,356562,1544.9299307272727,-10.0,0
2025-04-11T11:11:00,356366,1572.72,0.77882606,1617.0278116363636,1551.123694909091,2025-04-11T13:13:00,356488,1551.123694909091,-10.0,0
2025-04-11T11:13:00,356368,1566.41,0.8488317,1610.5400417272729,1544.9003426818183,2025-04-11T14:27:00,356562,1544.9003426818183,-10.0,0
2025-04-11T13:48:00,356523,1575.73,0.6908921,1620.1226115454547,1554.0923621363636,2025-04-11T14:21:00,356556,1554.0923621363636,-10.0,0
2025-04-11T13:49:00,356524,1573.78,0.6954389,1618.1176747272727,1552.169139181818,2025-04-11T14:22:00,356557,1552.169139181818,-10.0,0
2025-04-11T13:50:00,356525,1568.0,0.7967757,1612.1748363636364,1546.468509090909,2025-04-11T14:26:00,356561,1546.468509090909,-10.0,0
2025-04-11T13:51:00,356526,1570.27,0.73218364,1614.5087884545455,1548.7073378636364,2025-04-11T14:23:00,356558,1548.7073378636364,-10.0,0
2025-04-11T13:52:00,356527,1571.7,0.7412719,1615.9790754545454,1550.1177013636363,2025-04-11T14:22:00,356557,1550.1177013636363,-10.0,0
2025-04-11T15:31:00,356626,1563.65,0.70587015,1607.702285,1542.1782425000001,2025-04-12T12:39:00,357894,1607.702285,15.0,1
2025-04-11T15:34:00,356629,1562.23,0.6876739,1606.2422797272727,1540.7777416818183,2025-04-12T12:39:00,357894,1606.2422797272727,15.0,1
2025-04-11T16:34:00,356689,1568.46,0.6908741,1612.6477958181817,1546.9221924545454,2025-04-12T02:12:00,357267,1546.9221924545454,-10.0,0
2025-04-11T17:39:00,356754,1586.99,0.82521987,1631.6998364545454,1565.1977418636363,2025-04-11T18:47:00,356822,1565.1977418636363,-10.0,0
2025-04-11T17:40:00,356755,1584.05,0.7615025,1628.6770086363636,1562.2981134090908,2025-04-11T18:52:00,356827,1562.2981134090908,-10.0,0
2025-04-11T17:46:00,356761,1582.85,0.6939975,1627.4432013636363,1561.114591590909,2025-04-11T18:52:00,356827,1561.114591590909,-10.0,0
2025-04-11T17:47:00,356762,1580.23,0.7533742,1624.7493888181818,1558.5305689545455,2025-04-11T23:18:00,357093,1558.5305689545455,-10.0,0
2025-04-12T09:48:00,357723,1599.92,0.7049346,1644.9941098181819,1577.9501894545456,2025-04-12T13:56:00,357971,1644.9941098181819,15.0,1
2025-04-12T09:49:00,357724,1598.76,0.720518,1643.8014294545455,1576.8061183636364,2025-04-12T13:55:00,357970,1643.8014294545455,15.0,1
2025-04-12T09:50:00,357725,1598.33,0.7223757,1643.3593151818181,1576.3820230454544,2025-04-12T13:55:00,357970,1643.3593151818181,15.0,1
2025-04-12T09:51:00,357726,1596.72,0.72487307,1641.7039570909092,1574.7941312727273,2025-04-12T13:55:00,357970,1641.7039570909092,15.0,1
2025-04-12T09:52:00,357727,1597.0,0.7100602,1641.9918454545455,1575.0702863636363,2025-04-12T13:55:00,357970,1641.9918454545455,15.0,1
2025-04-12T09:53:00,357728,1596.93,0.7137249,1641.9198733636365,1575.001247590909,2025-04-12T13:55:00,357970,1641.9198733636365,15.0,1
2025-04-12T09:54:00,357729,1597.1,0.7171299,1642.0946627272726,1575.1689131818182,2025-04-12T13:55:00,357970,1642.0946627272726,15.0,1
2025-04-12T09:56:00,357731,1597.78,0.7148739,1642.793820181818,1575.8395755454544,2025-04-12T13:55:00,357970,1642.793820181818,15.0,1
2025-04-12T09:57:00,357732,1598.1,0.70857394,1643.1228354545453,1576.1551813636363,2025-04-12T13:55:00,357970,1643.1228354545453,15.0,1
2025-04-12T09:58:00,357733,1597.3,0.7199382,1642.3002972727272,1575.3661668181817,2025-04-12T13:55:00,357970,1642.3002972727272,15.0,1
2025-04-12T12:39:00,357894,1615.99,0.70920676,1661.5168455454545,1593.7995191363636,2025-04-12T14:24:00,357999,1661.5168455454545,15.0,1
2025-04-13T17:44:00,359639,1629.1,0.7409261,1674.9961899999998,1606.7294949999998,2025-04-13T19:37:00,359752,1606.7294949999998,-10.0,0
2025-04-14T00:25:00,360040,1614.43,0.7131145,1659.912896090909,1592.2609407727273,2025-04-14T10:21:00,360636,1659.912896090909,15.0,1
2025-04-16T14:56:00,363791,1588.01,0.70348597,1632.7485726363636,1566.203735409091,2025-04-16T17:49:00,363964,1566.203735409091,-10.0,0
2025-04-16T15:25:00,363820,1607.85,0.8226135,1653.1475195454545,1585.7712961363636,2025-04-16T16:22:00,363877,1585.7712961363636,-10.0,0
2025-04-16T15:26:00,363821,1606.18,0.78723186,1651.4304710909091,1584.1242282727274,2025-04-16T16:23:00,363878,1584.1242282727274,-10.0,0
2025-04-16T15:27:00,363822,1604.61,0.7527878,1649.8162399090909,1582.5757872272727,2025-04-16T16:23:00,363878,1582.5757872272727,-10.0,0
2025-04-16T15:28:00,363823,1605.01,0.7873907,1650.227509,1582.9702945,2025-04-16T16:23:00,363878,1582.9702945,-10.0,0
2025-04-16T17:18:00,363933,1600.5,0.83357304,1645.59045,1578.522225,2025-04-16T17:41:00,363956,1578.522225,-10.0,0
2025-04-16T17:19:00,363934,1602.67,0.8818717,1647.821584818182,1580.6624269545455,2025-04-16T17:40:00,363955,1580.6624269545455,-10.0,0
2025-04-16T17:20:00,363935,1600.69,0.88033766,1645.7858028181818,1578.7096159545456,2025-04-16T17:41:00,363956,1578.7096159545456,-10.0,0
2025-04-16T17:21:00,363936,1610.64,0.93308115,1656.0161214545456,1588.5229843636364,2025-04-16T17:40:00,363955,1588.5229843636364,-10.0,0
2025-04-16T17:22:00,363937,1605.21,0.95360786,1650.4331435454546,1583.1675481363636,2025-04-16T17:40:00,363955,1583.1675481363636,-10.0,0
2025-04-16T18:23:00,363998,1566.26,0.6850549,1610.3858158181818,1544.7524024545455,2025-04-17T16:27:00,365322,1610.3858158181818,15.0,1
2025-04-16T19:50:00,364085,1588.71,0.7878445,1633.4682935454546,1566.8941231363638,2025-04-17T14:35:00,365210,1566.8941231363638,-10.0,0
2025-04-16T19:54:00,364089,1590.71,0.7159324,1635.524639,1568.8666595,2025-04-17T14:35:00,365210,1568.8666595,-10.0,0
2025-04-16T19:55:00,364090,1590.71,0.691637,1635.524639,1568.8666595,2025-04-17T14:35:00,365210,1568.8666595,-10.0,0
2025-04-16T19:56:00,364091,1593.45,0.71019983,1638.3418322727273,1571.5690343181818,2025-04-16T20:56:00,364151,1571.5690343181818,-10.0,0
2025-04-16T19:57:00,364092,1588.87,0.7133805,1633.632801181818,1567.0519260454544,2025-04-17T14:35:00,365210,1567.0519260454544,-10.0,0
2025-04-17T16:17:00,365312,1592.1,0.70640963,1636.953799090909,1570.2375722727272,2025-04-20T10:54:00,369309,1570.2375722727272,-10.0,0
2025-04-17T16:19:00,365314,1594.49,0.6935223,1639.411131909091,1572.5947532272728,2025-04-20T10:53:00,369308,1572.5947532272728,-10.0,0
2025-04-17T16:27:00,365322,1604.94,0.7179263,1650.1555369090909,1582.9012557272729,2025-04-17T19:20:00,365495,1582.9012557272729,-10.0,0
2025-04-17T16:29:00,365324,1604.36,0.7002055,1649.5591967272726,1582.329220181818,2025-04-17T19:21:00,365496,1582.329220181818,-10.0,0
2025-04-17T16:30:00,365325,1602.19,0.8037958,1647.328061909091,1580.1890182272728,2025-04-17T19:21:00,365496,1580.1890182272728,-10.0,0
2025-04-17T17:30:00,365385,1603.93,0.6890582,1649.1170824545454,1581.9051248636365,2025-04-17T19:21:00,365496,1581.9051248636365,-10.0,0
2025-04-17T17:31:00,365386,1606.14,0.7009866,1651.3893441818184,1584.0847775454547,2025-04-17T19:19:00,365494,1584.0847775454547,-10.0,0
2025-04-17T17:32:00,365387,1605.41,0.7337745,1650.6387780909092,1583.3648017727273,2025-04-17T19:20:00,365495,1583.3648017727273,-10.0,0
2025-04-17T17:33:00,365388,1608.6,0.7563822,1653.918649090909,1586.510997272727,2025-04-17T19:17:00,365492,1586.510997272727,-10.0,0
2025-04-17T17:34:00,365389,1607.14,0.7565371,1652.417516909091,1585.0710457272728,2025-04-17T19:18:00,365493,1585.0710457272728,-10.0,0
2025-04-17T18:34:00,365449,1608.85,0.74839354,1654.1756922727272,1586.7575643181817,2025-04-17T19:17:00,365492,1586.7575643181817,-10.0,0
2025-04-17T18:37:00,365452,1609.61,0.685602,1654.9571035454544,1587.5071281363635,2025-04-17T19:17:00,365492,1587.5071281363635,-10.0,0
2025-04-17T18:42:00,365457,1609.42,0.72108305,1654.7617507272728,1587.3197371818183,2025-04-17T19:17:00,365492,1587.3197371818183,-10.0,0
2025-04-17T18:47:00,365462,1608.69,0.7447584,1654.0111846363636,1586.599761409091,2025-04-17T19:17:00,365492,1586.599761409091,-10.0,0
2025-04-17T18:49:00,365464,1607.54,0.7307579,1652.828786,1585.465553,2025-04-17T19:18:00,365493,1585.465553,-10.0,0
2025-04-21T04:17:00,370352,1633.41,0.78114355,1679.4276144545456,1610.9803108636365,2025-04-21T13:59:00,370934,1610.9803108636365,-10.0,0
2025-04-21T04:18:00,370353,1632.98,0.74414676,1678.9855001818182,1610.5562155454545,2025-04-21T13:59:00,370934,1610.5562155454545,-10.0,0
2025-04-21T04:19:00,370354,1633.22,0.76474226,1679.2322616363635,1610.7929199090909,2025-04-21T13:59:00,370934,1610.7929199090909,-10.0,0
2025-04-21T04:20:00,370355,1634.3,0.6907123,1680.3426881818182,1611.8580895454545,2025-04-21T13:58:00,370933,1611.8580895454545,-10.0,0
2025-04-22T02:15:00,371670,1583.36,0.6983394,1627.9675694545454,1561.6175883636363,2025-04-22T08:05:00,372020,1627.9675694545454,15.0,1
